"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,Sales,"Year ( Order Date )","Month ( Order date )","Month number"
2263,CA-2018-122994,"Tuesday, February 6, 2018","Friday, February 9, 2018","First Class",MV-17485,"Mark Van Huff",Consumer,"United States",Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,359.97,2018,February,2
2282,CA-2018-142622,"Tuesday, October 30, 2018","Friday, November 2, 2018","First Class",JK-15625,"Jim Karlsson",Consumer,"United States",Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,199.98,2018,October,10
2472,US-2017-135923,"Sunday, January 22, 2017","Saturday, January 28, 2017","Standard Class",CM-11935,"Carlos Meador",Consumer,"United States",Fayetteville,"North Carolina",28314,South,FUR-BO-10002213,Furniture,Bookcases,451.136,2017,January,1
2559,CA-2016-147788,"Tuesday, May 31, 2016","Saturday, June 4, 2016","Standard Class",TM-21010,"Tamara Manning",Consumer,"United States",Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Bookcases,1406.86,2016,May,5
2604,CA-2017-165848,"Sunday, June 4, 2017","Sunday, June 4, 2017","Same Day",EN-13780,"Edward Nazzal",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10000362,Furniture,Bookcases,136.784,2017,June,6
2738,CA-2016-115798,"Sunday, November 13, 2016","Saturday, November 19, 2016","Standard Class",KL-16645,"Ken Lonsdale",Consumer,"United States",Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,299.97,2016,November,11
2809,CA-2016-148635,"Monday, July 25, 2016","Wednesday, July 27, 2016","Second Class",MH-18025,"Michelle Huthwaite",Consumer,"United States",Seattle,Washington,98115,West,FUR-BO-10002213,Furniture,Bookcases,704.9,2016,July,7
2861,CA-2018-138975,"Saturday, May 19, 2018","Wednesday, May 23, 2018","Standard Class",SC-20380,"Shahid Collister",Consumer,"United States",Atlanta,Georgia,30318,South,FUR-BO-10004695,Furniture,Bookcases,1628.82,2018,May,5
3024,CA-2018-124674,"Saturday, November 17, 2018","Friday, November 23, 2018","Standard Class",JB-16000,"Joy Bell-",Consumer,"United States",Brownsville,Texas,78521,Central,FUR-BO-10002202,Furniture,Bookcases,327.7328,2018,November,11
3101,CA-2018-131233,"Saturday, April 14, 2018","Thursday, April 19, 2018","Standard Class",CS-12355,"Christine Sundaresam",Consumer,"United States","New York City","New York",10024,East,FUR-BO-10003441,Furniture,Bookcases,242.352,2018,April,4
3176,US-2018-132059,"Sunday, September 23, 2018","Saturday, September 29, 2018","Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States","Fort Collins",Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,180.588,2018,September,9
3369,CA-2016-115511,"Monday, November 21, 2016","Friday, November 25, 2016","Standard Class",NW-18400,"Natalie Webber",Consumer,"United States","Las Vegas",Nevada,89115,West,FUR-BO-10002598,Furniture,Bookcases,141.96,2016,November,11
3508,CA-2015-166863,"Saturday, June 20, 2015","Wednesday, June 24, 2015","Standard Class",SC-20020,"Sam Craven",Consumer,"United States",Plano,Texas,75023,Central,FUR-BO-10001608,Furniture,Bookcases,193.0656,2015,June,6
3821,CA-2018-141873,"Tuesday, October 9, 2018","Sunday, October 14, 2018","Standard Class",HG-14845,"Harry Greene",Consumer,"United States","New York City","New York",10024,East,FUR-BO-10003034,Furniture,Bookcases,314.352,2018,October,10
3929,CA-2017-162082,"Tuesday, March 14, 2017","Friday, March 17, 2017","First Class",JS-15880,"John Stevenson",Consumer,"United States",Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,241.332,2017,March,3
3995,CA-2016-105627,"Tuesday, March 8, 2016","Saturday, March 12, 2016","Standard Class",DK-12895,"Dana Kaydos",Consumer,"United States",Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,512.94,2016,March,3
4072,CA-2017-145303,"Monday, August 28, 2017","Thursday, August 31, 2017","First Class",TP-21415,"Tom Prescott",Consumer,"United States",Dallas,Texas,75081,Central,FUR-BO-10003159,Furniture,Bookcases,156.3728,2017,August,8
4089,US-2015-156559,"Wednesday, August 19, 2015","Wednesday, August 26, 2015","Standard Class",LH-16900,"Lena Hernandez",Consumer,"United States",Jonesboro,Arkansas,72401,South,FUR-BO-10000711,Furniture,Bookcases,638.82,2015,August,8
4224,CA-2018-134565,"Monday, June 11, 2018","Wednesday, June 13, 2018","Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Seattle,Washington,98103,West,FUR-BO-10001519,Furniture,Bookcases,174.42,2018,June,6
4267,US-2017-131611,"Sunday, November 5, 2017","Thursday, November 9, 2017","Standard Class",EP-13915,"Emily Phan",Consumer,"United States",Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,956.6648,2017,November,11
4384,US-2016-122784,"Wednesday, July 20, 2016","Wednesday, July 27, 2016","Standard Class",RA-19915,"Russell Applegate",Consumer,"United States","Highland Park",Illinois,60035,Central,FUR-BO-10004690,Furniture,Bookcases,384.944,2016,July,7
4386,US-2016-122784,"Wednesday, July 20, 2016","Wednesday, July 27, 2016","Standard Class",RA-19915,"Russell Applegate",Consumer,"United States","Highland Park",Illinois,60035,Central,FUR-BO-10002545,Furniture,Bookcases,913.43,2016,July,7
4390,CA-2018-111556,"Tuesday, November 20, 2018","Thursday, November 22, 2018","First Class",CD-11920,"Carlos Daly",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10003159,Furniture,Bookcases,183.968,2018,November,11
4469,CA-2018-168641,"Saturday, November 24, 2018","Saturday, December 1, 2018","Standard Class",KA-16525,"Kelly Andreada",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10000780,Furniture,Bookcases,321.568,2018,November,11
4786,CA-2016-104346,"Sunday, December 11, 2016","Friday, December 16, 2016","Standard Class",IM-15070,"Irene Maddox",Consumer,"United States","Colorado Springs",Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,69.576,2016,December,12
4942,CA-2016-156482,"Saturday, February 6, 2016","Saturday, February 13, 2016","Standard Class",IL-15100,"Ivan Liston",Consumer,"United States",Wilmington,Delaware,19805,East,FUR-BO-10002598,Furniture,Bookcases,283.92,2016,February,2
5056,CA-2016-141243,"Sunday, January 3, 2016","Friday, January 8, 2016","Second Class",AH-10465,"Amy Hunt",Consumer,"United States",Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,1352.3976,2016,January,1
5176,CA-2018-106432,"Friday, October 19, 2018","Wednesday, October 24, 2018","Standard Class",CA-12265,"Christina Anderson",Consumer,"United States",Waco,Texas,76706,Central,FUR-BO-10004360,Furniture,Bookcases,328.3992,2018,October,10
5228,CA-2017-119865,"Wednesday, June 21, 2017","Monday, June 26, 2017","Standard Class",AS-10090,"Adam Shillingsburg",Consumer,"United States","New York City","New York",10011,East,FUR-BO-10003272,Furniture,Bookcases,353.568,2017,June,6
5238,CA-2015-166744,"Sunday, September 20, 2015","Thursday, September 24, 2015","Standard Class",DN-13690,"Duane Noonan",Consumer,"United States",Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,362.94,2015,September,9
5288,CA-2018-105991,"Saturday, May 5, 2018","Sunday, May 6, 2018","First Class",LH-17020,"Lisa Hazard",Consumer,"United States",Louisville,Colorado,80027,West,FUR-BO-10004467,Furniture,Bookcases,89.991,2018,May,5
5466,CA-2015-146591,"Monday, January 19, 2015","Tuesday, January 20, 2015","First Class",TS-21340,"Toby Swindell",Consumer,"United States",Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,181.47,2015,January,1
5474,CA-2018-116946,"Wednesday, December 19, 2018","Sunday, December 23, 2018","Standard Class",TS-21505,"Tony Sayre",Consumer,"United States",Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,102.018,2018,December,12
5731,CA-2018-117324,"Saturday, December 8, 2018","Thursday, December 13, 2018","Standard Class",JP-15520,"Jeremy Pistek",Consumer,"United States",Madison,Wisconsin,53711,Central,FUR-BO-10003159,Furniture,Bookcases,459.92,2018,December,12
5785,CA-2018-141117,"Tuesday, October 2, 2018","Monday, October 8, 2018","Standard Class",JK-16090,"Juliana Krohn",Consumer,"United States",Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,217.764,2018,October,10
5918,US-2016-126977,"Saturday, September 17, 2016","Friday, September 23, 2016","Standard Class",PF-19120,"Peter Fuller",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10004834,Furniture,Bookcases,4228.704,2016,September,9
5919,US-2016-126977,"Saturday, September 17, 2016","Friday, September 23, 2016","Standard Class",PF-19120,"Peter Fuller",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10002213,Furniture,Bookcases,2003.92,2016,September,9
5930,US-2018-169551,"Saturday, July 7, 2018","Monday, July 9, 2018","First Class",RL-19615,"Rob Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,FUR-BO-10001519,Furniture,Bookcases,87.21,2018,July,7
5973,CA-2018-115105,"Tuesday, February 6, 2018","Sunday, February 11, 2018","Standard Class",BD-11770,"Bryan Davis",Consumer,"United States","New York City","New York",10024,East,FUR-BO-10001811,Furniture,Bookcases,240.784,2018,February,2
5990,CA-2017-163776,"Wednesday, July 19, 2017","Tuesday, July 25, 2017","Standard Class",JS-16030,"Joy Smith",Consumer,"United States",Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,504.9,2017,July,7
6151,US-2017-106600,"Saturday, April 8, 2017","Tuesday, April 11, 2017","First Class",RM-19375,"Raymond Messe",Consumer,"United States",Columbus,Georgia,31907,South,FUR-BO-10001608,Furniture,Bookcases,354.9,2017,April,4
6226,CA-2016-133445,"Wednesday, October 5, 2016","Sunday, October 9, 2016","Standard Class",JF-15490,"Jeremy Farry",Consumer,"United States",Portland,Oregon,97206,West,FUR-BO-10003660,Furniture,Bookcases,66.294,2016,October,10
6382,CA-2017-127236,"Wednesday, March 29, 2017","Sunday, April 2, 2017","Standard Class",TB-21595,"Troy Blackwell",Consumer,"United States",Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,299.975,2017,March,3
6402,CA-2018-125472,"Wednesday, May 30, 2018","Thursday, May 31, 2018","First Class",BD-11725,"Bruce Degenhardt",Consumer,"United States",Lafayette,Louisiana,70506,South,FUR-BO-10000330,Furniture,Bookcases,241.96,2018,May,5
6482,CA-2018-140872,"Sunday, June 3, 2018","Sunday, June 10, 2018","Standard Class",NR-18550,"Nick Radford",Consumer,"United States","Pembroke Pines",Florida,33024,South,FUR-BO-10002824,Furniture,Bookcases,241.568,2018,June,6
6536,CA-2015-128209,"Tuesday, November 17, 2015","Sunday, November 22, 2015","Standard Class",GT-14710,"Greg Tran",Consumer,"United States",Buffalo,"New York",14215,East,FUR-BO-10002213,Furniture,Bookcases,4007.84,2015,November,11
6588,CA-2018-104731,"Saturday, July 21, 2018","Friday, July 27, 2018","Standard Class",AM-10705,"Anne McFarland",Consumer,"United States",Salem,Virginia,24153,South,FUR-BO-10003441,Furniture,Bookcases,302.94,2018,July,7
6779,US-2017-147711,"Sunday, September 3, 2017","Friday, September 8, 2017","Second Class",HF-14995,"Herbert Flentye",Consumer,"United States",Baltimore,Maryland,21215,East,FUR-BO-10003159,Furniture,Bookcases,344.94,2017,September,9
6911,US-2018-115301,"Sunday, July 29, 2018","Thursday, August 2, 2018","Standard Class",VG-21790,"Vivek Gonzalez",Consumer,"United States",Seattle,Washington,98103,West,FUR-BO-10004709,Furniture,Bookcases,115.96,2018,July,7
6926,CA-2016-137925,"Wednesday, November 30, 2016","Sunday, December 4, 2016","Standard Class",JL-15235,"Janet Lee",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10001608,Furniture,Bookcases,681.408,2016,November,11
6946,CA-2017-106243,"Saturday, September 30, 2017","Wednesday, October 4, 2017","Standard Class",GM-14680,"Greg Matthias",Consumer,"United States","New York City","New York",10011,East,FUR-BO-10003034,Furniture,Bookcases,523.92,2017,September,9
7123,CA-2018-166926,"Saturday, December 1, 2018","Saturday, December 8, 2018","Standard Class",SO-20335,"Sean O'Donnell",Consumer,"United States",Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,141.96,2018,December,12
7140,CA-2016-163965,"Sunday, November 20, 2016","Sunday, November 27, 2016","Standard Class",SS-20875,"Sung Shariari",Consumer,"United States",Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,290.352,2016,November,11
7301,CA-2015-163468,"Wednesday, November 18, 2015","Saturday, November 21, 2015","First Class",JK-15730,"Joe Kamberova",Consumer,"United States","Des Plaines",Illinois,60016,Central,FUR-BO-10003546,Furniture,Bookcases,424.116,2015,November,11
7337,CA-2016-113152,"Sunday, December 25, 2016","Friday, December 30, 2016","Standard Class",JK-15625,"Jim Karlsson",Consumer,"United States","New York City","New York",10024,East,FUR-BO-10002613,Furniture,Bookcases,449.568,2016,December,12
7460,CA-2016-137974,"Saturday, April 16, 2016","Monday, April 18, 2016","First Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,523.26,2016,April,4
7535,US-2018-134642,"Sunday, February 25, 2018","Thursday, March 1, 2018","Standard Class",SW-20245,"Scot Wooten",Consumer,"United States",Greenville,"North Carolina",27834,South,FUR-BO-10004709,Furniture,Bookcases,231.92,2018,February,2
7555,CA-2015-114181,"Sunday, May 10, 2015","Thursday, May 14, 2015","Second Class",AF-10885,"Art Foster",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,349.965,2015,May,5
7563,US-2017-104815,"Sunday, September 3, 2017","Thursday, September 7, 2017","Standard Class",RB-19570,"Rob Beeghly",Consumer,"United States",Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,198.744,2017,September,9
7566,US-2017-166660,"Monday, January 30, 2017","Wednesday, February 1, 2017","Second Class",TB-21250,"Tim Brockman",Consumer,"United States",Seattle,Washington,98103,West,FUR-BO-10000468,Furniture,Bookcases,48.58,2017,January,1
7867,CA-2016-143364,"Thursday, July 14, 2016","Tuesday, July 19, 2016","Second Class",TG-21310,"Toby Gnade",Consumer,"United States",Mesa,Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,127.764,2016,July,7
7995,US-2016-165743,"Sunday, November 20, 2016","Wednesday, November 23, 2016","Second Class",MM-18055,"Michelle Moray",Consumer,"United States",Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,145.764,2016,November,11
8232,CA-2017-162355,"Friday, June 30, 2017","Sunday, July 2, 2017","Second Class",PF-19165,"Philip Fox",Consumer,"United States","Sandy Springs",Georgia,30328,South,FUR-BO-10004695,Furniture,Bookcases,1266.86,2017,June,6
8425,CA-2018-150091,"Friday, October 12, 2018","Tuesday, October 16, 2018","Standard Class",NP-18670,"Nora Paige",Consumer,"United States",Lakewood,"New Jersey",8701,East,FUR-BO-10003404,Furniture,Bookcases,2154.9,2018,October,10
8610,CA-2015-151946,"Thursday, June 4, 2015","Tuesday, June 9, 2015","Standard Class",BT-11440,"Bobby Trafton",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10003272,Furniture,Bookcases,353.568,2015,June,6
8632,CA-2017-107783,"Friday, July 28, 2017","Saturday, July 29, 2017","First Class",OT-18730,"Olvera Toch",Consumer,"United States",Bethlehem,Pennsylvania,18018,East,FUR-BO-10004409,Furniture,Bookcases,177.45,2017,July,7
8635,CA-2018-159793,"Saturday, August 25, 2018","Wednesday, August 29, 2018","Standard Class",SV-20365,"Seth Vernon",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-BO-10001798,Furniture,Bookcases,130.98,2018,August,8
8661,CA-2018-124765,"Sunday, November 25, 2018","Friday, November 30, 2018","Standard Class",HZ-14950,"Henia Zydlo",Consumer,"United States","Fort Lauderdale",Florida,33311,South,FUR-BO-10003965,Furniture,Bookcases,723.92,2018,November,11
8790,CA-2018-126914,"Friday, June 15, 2018","Tuesday, June 19, 2018","Standard Class",JE-15715,"Joe Elijah",Consumer,"United States",Monroe,"North Carolina",28110,South,FUR-BO-10000468,Furniture,Bookcases,77.728,2018,June,6
8803,CA-2017-140935,"Friday, November 10, 2017","Sunday, November 12, 2017","First Class",AB-10015,"Aaron Bergman",Consumer,"United States","Oklahoma City",Oklahoma,73120,Central,FUR-BO-10003966,Furniture,Bookcases,341.96,2017,November,11
8867,CA-2015-120411,"Sunday, September 20, 2015","Wednesday, September 23, 2015","First Class",SB-20185,"Sarah Brown",Consumer,"United States",Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,493.43,2015,September,9
8955,CA-2015-156790,"Saturday, August 8, 2015","Monday, August 10, 2015","Second Class",VG-21790,"Vivek Gonzalez",Consumer,"United States",Jacksonville,Florida,32216,South,FUR-BO-10000468,Furniture,Bookcases,155.456,2015,August,8
9130,CA-2017-130911,"Friday, March 24, 2017","Sunday, March 26, 2017","Second Class",DC-12850,"Dan Campbell",Consumer,"United States",Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,301.47,2017,March,3
9162,CA-2017-160108,"Friday, December 8, 2017","Tuesday, December 12, 2017","Standard Class",AG-10900,"Arthur Gainer",Consumer,"United States","Eau Claire",Wisconsin,54703,Central,FUR-BO-10003450,Furniture,Bookcases,405.86,2017,December,12
9201,CA-2017-152688,"Tuesday, October 17, 2017","Friday, October 20, 2017","First Class",NR-18550,"Nick Radford",Consumer,"United States","Perth Amboy","New Jersey",8861,East,FUR-BO-10001337,Furniture,Bookcases,120.98,2017,October,10
